digitSpan,digits,fixation_time,answer,n,answer_box_2.started_mean,answer_box_2.started_raw,answer_box_2.started_std,answer_box_2.stopped_raw,answer_box_2.text_raw,first_fix_active.started_mean,first_fix_active.started_raw,first_fix_active.started_std,first_fix_active.stopped_raw,firstfix_activas.started_mean,firstfix_activas.started_raw,firstfix_activas.started_std,firstfix_activas.stopped_raw,key_resp_5.keys_raw,key_resp_5.rt_mean,key_resp_5.rt_raw,key_resp_5.rt_std,key_resp_5.started_mean,key_resp_5.started_raw,key_resp_5.started_std,key_resp_5.stopped_raw,postrecallPR_2.started_mean,postrecallPR_2.started_raw,postrecallPR_2.started_std,postrecallPR_2.stopped_raw,recall_txt_2.started_mean,recall_txt_2.started_raw,recall_txt_2.started_std,recall_txt_2.stopped_raw,order
7,7864201.0,0.55,1024687.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
8,98614052.0,0.55,25041689.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
8,85370192.0,0.55,29107358.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
9,914725608.0,0.55,806527419.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
9,807243561.0,0.55,165342708.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
10,4319625078.0,0.55,8705269134.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
10,6172385409.0,0.55,9045832716.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',

extraInfo
participante,APFRRF
sesion,01
orden,AP
pasivas,FR
activas,RF
date,2022-07-05_19h38.05.393
expName,DigitSpanTask_visual
psychopyVersion,2022.1.3
frameRate,58.904526987012645
﻿digitSpan,digits,fixation_time,answer,n,answer_box_2.started_raw,answer_box_2.stopped_raw,answer_box_2.text_raw,first_fix_active.started_mean,first_fix_active.started_raw,first_fix_active.started_std,first_fix_active.stopped_raw,firstfix_activas.started_mean,firstfix_activas.started_raw,firstfix_activas.started_std,firstfix_activas.stopped_raw,key_resp_5.keys_raw,key_resp_5.rt_mean,key_resp_5.rt_raw,key_resp_5.rt_std,key_resp_5.started_mean,key_resp_5.started_raw,key_resp_5.started_std,key_resp_5.stopped_raw,postrecallPR_2.started_mean,postrecallPR_2.started_raw,postrecallPR_2.started_std,postrecallPR_2.stopped_raw,recall_txt_2.started_raw,recall_txt_2.stopped_raw,order
3,349,0.15,943,1.0,882.0176951088357,,'',878.8622436523438,878.8622436523438,0.0,,876.5396728515625,876.5396728515625,0.0,,'space',2.291409492492676,2.291409492492676,0.0,876.5396728515625,876.5396728515625,0.0,,882.0184936523438,882.0184936523438,0.0,,882.0176951088357,,0.0
3,256.0,0.95,652.0,1.0,887.5603842237939,,'',883.610107421875,883.610107421875,0.0,,883.50830078125,883.50830078125,0.0,,'space',0.07998576760292053,0.07998576760292053,0.0,883.50830078125,883.50830078125,0.0,,887.56005859375,887.56005859375,0.0,,887.5603842237939,,1.0
4,1502.0,0.35,2051.0,1.0,897.1057110541839,,'',892.7486572265625,892.7486572265625,0.0,,889.035888671875,889.035888671875,0.0,,'space',3.6878466606140137,3.6878466606140137,0.0,889.035888671875,889.035888671875,0.0,,897.1056518554688,897.1056518554688,0.0,,897.1057110541839,,2.0
4,3769.0,0.55,9673.0,1.0,903.9718665993383,,'',899.4118041992188,899.4118041992188,0.0,,898.5819702148438,898.5819702148438,0.0,,'space',0.8088552951812744,0.8088552951812744,0.0,898.5819702148438,898.5819702148438,0.0,,903.9714965820312,903.9714965820312,0.0,,903.9718665993383,,3.0
5,80734.0,0.95,43708.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
5,23569.0,0.35,96532.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
6,741802.0,0.55,208147.0,0.0,'--','--','--',,,,'--',,,,'--','--',,,,,,,'--',,,,'--','--','--',
