start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.027777765,-0.394444458,1,0,0,cont_button,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,217,1,0.028703717,-0.422222236,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,486,1,0.054629644,-0.422222236,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,60 ,0,0.054629644,-0.422222236,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,3141,1,0.054629644,-0.422222236,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,"6351
",0,0.054629644,-0.422222236,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,45,001,2022-03-27_18h25.05.304,Digit Span Task,2021.2.3,Win32,60.11783095,,,,,,,,,,,,,,,,,,,,,
