start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.028027455,-0.407030185,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,127,0,-0.02807045,-0.406671683,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,486,1,-0.030546983,-0.393279235,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,760,1,0.096922557,-0.42662708,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,3141,1,0.102041801,-0.424957911,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,3651,0,0.04341205,-0.388898134,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,2391,1,0.060888926,-0.410086791,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,14932,1,0.020379861,-0.404828628,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_16h08.47.017,Digit Span Task,2021.2.3,Linux x86_64,60.0132029,,,,,,,,,,,,,,,,,,,,,
