start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.020470937,-0.409074704,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,217,1,0.065314134,-0.383144617,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,486,1,0.060780207,-0.382779757,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,"760
",0,0.02007103,-0.385056655,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-21_11h33.56.805,Digit Span Task,2021.2.3,Linux x86_64,60.00960154,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
