start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.039162869,-0.399810113,1,0,0,cont_button,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,"217
",0,0.105791558,-0.416121419,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,486,1,0.093676758,-0.399612088,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,760,1,0.044037543,-0.402566189,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,3141,1,0.065562609,-0.409592014,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,6351,1,0.077956814,-0.407695855,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,2391,1,0.058490668,-0.420152452,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-15_20h26.55.669,Digit Span Task,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,
