start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate
-0.041666667,-0.402777778,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-08_14h45.18.524,Digit Span Task,2021.2.3,Win32,198.4126984
,,,,,,1,0,1,0,1,,001,2022-03-08_14h45.18.524,Digit Span Task,2021.2.3,Win32,198.4126984
,,,,,,2,0,2,0,1,,001,2022-03-08_14h45.18.524,Digit Span Task,2021.2.3,Win32,198.4126984
