start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits
0.014991319,-0.396527778,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-05_23h18.36.255,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-05_23h18.36.255,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-05_23h18.36.255,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-05_23h18.36.255,Digit Span Task,2021.2.3,MacIntel,59.99880002,217,1,-0.053723958,-0.385772569,1,0,0,cont_button,0,0,0,0,1,3,217
,,,,,,0,0,0,0,1,,001,2022-02-05_23h18.36.255,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,
