start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.048610767,-0.400043249,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,17,0,-0.049494187,-0.382045905,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,468,0,-0.088083585,-0.422194958,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,"760
",0,-0.109345913,-0.393380483,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,3141,1,-0.10149924,-0.370873213,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,46351,0,-0.103340513,-0.386058272,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-13_12h25.25.601,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
