start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.010939201,-0.405216932,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,217,1,-0.025774717,-0.37929678,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,"486
",0,-0.106115103,-0.386917591,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-14_12h56.48.192,Digit Span Task,2021.2.3,Linux x86_64,60.07088364,760,1,-0.019461234,-0.377094507,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
