start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.065174421,-0.390749534,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,217,1,0.096302668,-0.416238626,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,"486
",0,-0.01387016,-0.385241826,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,760,1,0.026817878,-0.392875751,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,3141,1,-0.074653467,-0.404783169,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,6351,1,0.017542203,-0.391436497,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-20_14h48.27.424,Digit Span Task,2021.2.3,Linux x86_64,60.0276127,,,,,,,,,,,,,,,,,,,,,
