start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.01666668,-0.384259272,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,"217
",0,0.005555569,-0.401851865,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,486,1,0.009259273,-0.403703717,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,760,1,0.064814829,-0.426851866,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-01_08h22.14.657,Digit Span Task,2021.2.3,Win32,60.21919788,,,,,,,,,,,,,,,,,,,,,
