start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.07962963,-0.392592593,1,0,0,cont_button,0,0,0,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,+2+1+7,0,-0.002777778,-0.410185185,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,"486
",0,0.009259259,-0.394444444,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,"+7+6+0
",0,0.024074074,-0.424074074,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,3141,1,0.032407407,-0.422222222,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-04-26_10h36.10.300,Digit Span Task,2021.2.3,Win32,60.21557175,,,,,,,,,,,,,,,,,,,,,
