start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.00650533,-0.412231127,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,3217,0,0.033314228,-0.381605705,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,486,1,0.026807467,-0.38091143,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_10h32.01.393,Digit Span Task,2021.2.3,Linux x86_64,60.04924038,,,,,,,,,,,,,,,,,,,,,
