start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.001904762,-0.415238095,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,217,1,0.098095238,-0.394285714,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,"486
",0,0.081904762,-0.402857143,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,"4760
",0,0.06,-0.4,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,0,-0.028571429,-0.403809524,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,"6666
",0,0.040952381,-0.4,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,"8965
",0,0.007619048,-0.396190476,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_13h41.59.344,Digit Span Task,2021.2.3,Win32,59.4848611,,,,,,,,,,,,,,,,,,,,,
