start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.054629617,-0.390740811,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,217,1,-0.005555542,-0.403703717,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,486,1,-0.050925913,-0.399074087,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,760,1,-0.032407395,-0.40000007,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,3000,0,0.056481496,-0.412037051,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,6000,0,0.018518532,-0.41666668,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,2300,0,0.023148162,-0.382407421,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-02-12_11h10.27.866,Digit Span Task,2021.2.3,Win32,59.93766483,,,,,,,,,,,,,,,,,,,,,
