start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.13534681,-0.405842463,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,0,0.084693988,-0.398947159,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,987654321,0,0.110601584,-0.386896451,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,760,1,0.078759591,-0.38739864,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,3414,0,0.137944221,-0.429437955,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,6351,1,0.075911681,-0.400926828,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,2391,1,0.076470534,-0.389399926,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,14932,1,0.033211867,-0.392817656,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,10646,1,0.03008763,-0.428400119,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,74832,1,0.049939076,-0.412453016,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,94368,0,-0.04819123,-0.37732029,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-27_15h11.01.553,Digit Span Task,2021.2.3,Linux x86_64,60.06006006,,,,,,,,,,,,,,,,,,,,,
