start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.01769654,-0.384860357,1,0,0,cont_button,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,217,1,0.039555311,-0.393311183,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,486,1,0.004816135,-0.419893265,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,760,1,-0.011306047,-0.382235448,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,3141,1,0.036237001,-0.404432058,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,6351,1,0.095235507,-0.405316194,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,2391,1,0.080089331,-0.417056163,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,14932,1,0.047342857,-0.417193731,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,10646,1,0.042386452,-0.409727732,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,74832,1,-0.078484058,-0.417229811,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,934648,1,-0.048836946,-0.421030998,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,179390,1,-0.104403893,-0.379921118,1,0,0,cont_button,0,1,1,1,1,6,179390,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,408288,1,0.015168031,-0.394981066,1,0,0,cont_button,0,2,2,2,1,6,408288,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,0,3,3,3,1,six.xlsx
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,4498237,1,0.054580927,-0.394103448,1,0,0,cont_button,0,0,0,0,1,7,4498237,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,2544371,1,-0.042224169,-0.415730079,1,0,0,cont_button,0,1,1,1,1,7,2544371,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,887508,0,0.00957195,-0.395172596,1,0,0,cont_button,0,2,2,2,1,7,8875085,,,,,,
,,,,,,,,,,,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,0,4,4,4,1,seven.xlsx
,,,,,,0,0,0,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,6,0,6,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
,,,,,,7,0,7,0,1,0,001,2022-05-04_15h53.10.122,Digit Span Task,2021.2.3,Linux x86_64,60.09254252,,,,,,,,,,,,,,,,,,,,,
