start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.013604804,-0.419183146,1,0,0,cont_button,0,0,0,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,2+1+7,0,0.007664252,-0.386541477,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,18,0,0.009514025,-0.403473985,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,13,0,-0.038056708,-0.413428887,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-04-28_15h27.58.048,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
