start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.077777754,-0.385185268,1,0,0,cont_button,0,0,0,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,217,1,-0.039814733,-0.425000028,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,486,1,0.027777805,-0.392592619,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,23,001,2022-01-26_19h53.18.437,Digit Span Task,2021.2.3,Win32,59.94844434,,,,,,,,,,,,,,,,,,,,,
