start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.068518533,-0.389814828,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,217,1,0.075000014,-0.412962977,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,486,1,0.045370384,-0.409259329,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,760,1,0.071296311,-0.397222236,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,3141,1,0.062962977,-0.389814828,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_10h03.41.692,Digit Span Task,2021.2.3,Win32,59.90893841,,,,,,,,,,,,,,,,,,,,,
