start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.03515625,-0.40234375,1,0,0,cont_button,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,217,1,-0.033854167,-0.40234375,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,2486,0,0.08984375,-0.385416667,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,360,0,-0.001302083,-0.385416667,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,3141,1,-0.001302083,-0.385416667,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,6351,1,-0.006510417,-0.385416667,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,2391,1,-0.006510417,-0.37890625,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,0,-0.020833333,-0.389322917,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,10646,1,-0.01953125,-0.389322917,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,74832,1,-0.01953125,-0.389322917,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,934648,1,-0.01953125,-0.389322917,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,001,001,2022-05-06_16h53.20.963,Digit Span Task,2021.2.3,Win32,29.8766096,,,,,,,,,,,,,,,,,,,,,
