start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.039047619,-0.401904762,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,ddd,0,0.077142857,-0.386666667,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,fff,0,0.000952381,-0.400952381,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,760,1,0.022857143,-0.398095238,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-03-28_15h07.44.083,Digit Span Task,2021.2.3,Win32,60.28454304,,,,,,,,,,,,,,,,,,,,,
