start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.060290019,-0.396612406,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,+2+3+7,0,0.031392415,-0.38961943,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,+4+6+8,0,0.019444545,-0.383771658,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,+7+4+8,0,-0.009284019,-0.377853314,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,+3+1+4+7,0,0.079960823,-0.385712226,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,+6+3+5+1,0,0.016743898,-0.383416494,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-26_11h42.17.058,Digit Span Task,2021.2.3,Linux x86_64,60.08532116,,,,,,,,,,,,,,,,,,,,,
