start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.018518519,-0.406481481,1,0,0,cont_button,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,217,1,0.024074074,-0.390740741,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,486,1,-0.007407407,-0.4,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,760,1,0.02962963,-0.419444444,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,3141,1,0.016666667,-0.425925926,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,6351,1,-0.001851852,-0.392592593,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,2391,1,0.005555556,-0.40462963,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,1200,001,2022-02-21_10h49.58.887,Digit Span Task,2021.2.3,Win32,60.23370678,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
