start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.019444458,-0.399305569,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,2 1 7,0,0.062500014,-0.378472235,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,4+8+6,0,-0.076388877,-0.392361124,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,760,1,0.14444446,-0.415972321,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,3111,0,0.021527791,-0.402777791,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,6351,1,-0.035416654,-0.370833346,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-09_21h49.29.655,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
