start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.025925857,-0.389814828,1,0,0,cont_button,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,"217
",0,-0.113888821,-0.4046297,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,486,1,0.017592606,-0.397222236,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,760,1,0.102777793,-0.41666668,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,3141,1,0.048148219,-0.433333347,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,6351,1,0.116666682,-0.428703718,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,2391,1,0.045370384,-0.39166668,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,14932,1,-0.034259247,-0.401851865,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,10646,1,-0.027777765,-0.394444458,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,74832,1,-0.026851839,-0.40000007,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,934648,1,-0.026851839,-0.40000007,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,179390,1,0.027777791,-0.382407421,1,0,0,cont_button,0,1,1,1,1,6,179390,,,,,,
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,408288,1,0.036111125,-0.412037051,1,0,0,cont_button,0,2,2,2,1,6,408288,,,,,,
,,,,,,,,,,,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,0,3,3,3,1,six.xlsx
,,,,,,0,0,0,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,,001,2022-05-09_16h11.11.902,Digit Span Task,2021.2.3,Win32,60.0528465,,,,,,,,,,,,,,,,,,,,,
