start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.044978299,-0.397135417,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,217,1,0.098194444,-0.393559028,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,486,1,0.063810764,-0.397730035,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,760,1,0.022760417,-0.407044271,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-04_19h27.34.355,Digit Span Task,2021.2.3,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,
