start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.035185185,-0.400925926,1,0,0,cont_button,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,"217
",0,0.085185185,-0.411111111,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,486,1,0.043518519,-0.391666667,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,760,1,0.009259259,-0.408333333,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,3141,1,0.072222222,-0.397222222,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,6341,0,0.018518519,-0.392592593,1,0,0,cont_button,0,1,1,1,1,4,6351,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,2391,1,-0.022222222,-0.422222222,1,0,0,cont_button,0,2,2,2,1,4,2391,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,0,1,1,1,1,four.xlsx
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,14932,1,-0.019444444,-0.417592593,1,0,0,cont_button,0,0,0,0,1,5,14932,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,10640,0,-0.016666667,-0.405555556,1,0,0,cont_button,0,1,1,1,1,5,10646,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,13620,0,0.037037037,-0.401851852,1,0,0,cont_button,0,2,2,2,1,5,74832,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,0,2,2,2,1,five.xlsx
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,13250,0,-0.039814815,-0.400925926,1,0,0,cont_button,0,0,0,0,1,6,934648,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,17390,0,0.021296296,-0.400925926,1,0,0,cont_button,0,1,1,1,1,6,179390,,,,,,
,,,,,,0,0,0,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,4,0,4,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
,,,,,,5,0,5,0,1,athy,001,2022-02-28_20h09.14.975,Digit Span Task,2021.2.3,Win32,59.91252771,,,,,,,,,,,,,,,,,,,,,
