digitSpan,digits,fixation_time,trial_PF.thisRepN,trial_PF.thisTrialN,trial_PF.thisN,trial_PF.thisIndex,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,firs_fix.started,firs_fix.stopped,pres_text.started,pres_text.stopped,recall_txt.started,recall_txt.stopped,textbox.text,textbox.started,textbox.stopped,button_next.numClicks,button_next.timesOn,button_next.timesOff,correct,participant,session,date,expName,psychopyVersion,frameRate,
3,489,0.55,0,0,0,0,,,,,22.351318985696707,None,24.913797612243798,None,25.914289432548685,None,489,25.914289432548685,None,1,[7.932486783873173],[7.9324941734885215],1,1,001,2022-06-07_22h29.09.559,DigitSpanTask_fwdback,2022.1.3,59.03242379908901,
,,,,,,,,,,,33.846839849262324,None,34.40690904895746,None,,,,,,,,,,,,,,,,
