start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.050000028,-0.406481508,1,0,0,cont_button,0,0,0,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,217,1,0.053703732,-0.393518602,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,486,1,0.069444473,-0.393518602,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,760,1,-0.044444444,-0.387963019,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,3141,1,-0.024999974,-0.387963046,1,0,0,cont_button,0,0,0,0,1,4,3141,,,,,,
,,,,,,0,0,0,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,,001,2022-02-12_18h58.16.915,Digit Span Task,2021.2.3,Win32,59.43183169,,,,,,,,,,,,,,,,,,,,,
