start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits
0.100925926,-0.37962963,1,0,0,cont_button,0,0,0,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
,,,,,,,,,,,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,"4

",0,0.043518519,-0.383333333,1,0,0,cont_button,0,0,0,0,1,3,217
,,,,,,0,0,0,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,,001,2022-03-09_20h42.05.828,Digit Span Task,2021.2.3,Win32,60.03121623,,,,,,,,,,,,,,,
