start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
-0.038911978,-0.395099243,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,217,1,-0.08765626,-0.408826192,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,486,1,-0.07997481,-0.370916208,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,760,1,-0.10831213,-0.395153125,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,0,001,2022-04-21_12h57.15.547,Digit Span Task,2021.2.3,Linux x86_64,60.08171113,,,,,,,,,,,,,,,,,,,,,
