start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
1.73251E-05,-0.407792807,1,0,0,cont_button,0,0,0,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,"7
",0,-0.049957911,-0.404914776,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,18,0,-0.0730474,-0.415819248,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,0,001,2022-04-22_14h16.25.176,Digit Span Task,2021.2.3,Linux x86_64,60.07449237,,,,,,,,,,,,,,,,,,,,,
