start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits
0.012037064,-0.380555582,1,0,0,cont_button,0,0,0,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
,,,,,,,,,,,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,0,0.103703733,-0.392592619,1,0,0,cont_button,0,0,0,0,1,3,217
,,,,,,0,0,0,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,1,001,2022-02-09_13h47.07.176,Digit Span Task,2021.2.3,Win32,59.92329818,,,,,,,,,,,,,,,
