start_mouse.x,start_mouse.y,start_mouse.leftButton,start_mouse.midButton,start_mouse.rightButton,start_mouse.clicked_name,digitLoop.thisRepN,digitLoop.thisTrialN,digitLoop.thisN,digitLoop.thisIndex,digitLoop.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,textbox.text,correct,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,digitSpan,digits,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,condition_file
0.111979167,-0.403645833,1,0,0,cont_button,0,0,0,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,2+2+1+7,0,0.111979167,-0.403645833,1,0,0,cont_button,0,0,0,0,1,3,217,,,,,,
,,,,,,0,0,0,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,+4+8+6,0,0.111979167,-0.403645833,1,0,0,cont_button,0,1,1,1,1,3,486,,,,,,
,,,,,,0,0,0,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,+7+6+0,0,0.111979167,-0.403645833,1,0,0,cont_button,0,2,2,2,1,3,760,,,,,,
,,,,,,,,,,,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,0,0,0,0,1,three.xlsx
,,,,,,0,0,0,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,1,0,1,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,2,0,2,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
,,,,,,3,0,3,0,1,125,001,2022-01-26_19h48.06.164,Digit Span Task,2021.2.3,Win32,60.29544769,,,,,,,,,,,,,,,,,,,,,
